0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.39537131786346436,0.8401458263397217,1.2311782029428286e-06,0.5934293866157532,0.623988151550293,0.08717584609985352,0.6548767685890198,0.4495476484298706,0.0959625244140625,0.7404356598854065,0.32572484016418457,0.06619758158922195,0.7553053498268127,0.24078361690044403,0.04193858057260513,0.2572616934776306,0.2775956392288208,0.12840604782104492,0.4416314363479614,0.07632382214069366,0.0626092478632927,0.6146701574325562,0.08845272660255432,0.00033918500412255526,0.7288292050361633,0.14648951590061188,-0.03366875275969505,0.2227097451686859,0.28472980856895447,0.038582731038331985,0.46240678429603577,0.043217942118644714,-0.036783941090106964,0.6554746031761169,0.0848308801651001,-0.08667166531085968,0.760178804397583,0.1738140881061554,-0.10554376244544983,0.23906230926513672,0.3079972565174103,-0.056105297058820724,0.4684760868549347,0.07959921658039093,-0.11270713806152344,0.6644415855407715,0.11566745489835739,-0.11776051670312881,0.7692217826843262,0.19769199192523956,-0.10716202110052109,0.31080031394958496,0.35462284088134766,-0.14877715706825256,0.5093749761581421,0.18787629902362823,-0.17747540771961212,0.6633322834968567,0.19119183719158173,-0.16550569236278534,0.7599081993103027,0.23377229273319244,-0.14902599155902863,0
0.3654767870903015,0.826133131980896,1.4847316833765944e-06,0.5767995119094849,0.6243769526481628,0.11258327215909958,0.6388418674468994,0.4517320990562439,0.13172388076782227,0.7332267165184021,0.3373810946941376,0.10677547007799149,0.7497297525405884,0.24268153309822083,0.08398548513650894,0.257188618183136,0.27016589045524597,0.1554698646068573,0.4512160122394562,0.08459481596946716,0.10899464786052704,0.6226204633712769,0.10251225531101227,0.056685857474803925,0.7375263571739197,0.1589841991662979,0.02618584781885147,0.23138344287872314,0.2772301733493805,0.05255502834916115,0.47569340467453003,0.0449436753988266,-0.0067405300214886665,0.6624389886856079,0.09118854999542236,-0.05415431037545204,0.7628966569900513,0.1830666959285736,-0.07419633865356445,0.2535097002983093,0.30351367592811584,-0.052601125091314316,0.4835089147090912,0.06739799678325653,-0.08855695277452469,0.6705415844917297,0.11570203304290771,-0.08863827586174011,0.7642219066619873,0.20325398445129395,-0.08063457906246185,0.3282238841056824,0.3546634912490845,-0.15424026548862457,0.5283780097961426,0.18483078479766846,-0.16307172179222107,0.6750125885009766,0.19770768284797668,-0.14192494750022888,0.7597727179527283,0.24606649577617645,-0.1239890456199646,0
0.39589229226112366,0.8402937650680542,1.5103358919077436e-06,0.6049740314483643,0.6147329807281494,0.10892307013273239,0.654776930809021,0.43553608655929565,0.1289035528898239,0.7332240343093872,0.3154639005661011,0.10402362793684006,0.7392052412033081,0.2201395481824875,0.08168543875217438,0.26735830307006836,0.28054356575012207,0.16475442051887512,0.44208425283432007,0.0820591151714325,0.10880977660417557,0.6100500226020813,0.08267910778522491,0.047112200409173965,0.7203261256217957,0.13488006591796875,0.012426987290382385,0.23514392971992493,0.28758347034454346,0.06363551318645477,0.4706481099128723,0.044295474886894226,-0.002840842818841338,0.6557724475860596,0.07897412776947021,-0.06042170152068138,0.7521152496337891,0.16449899971485138,-0.08618538826704025,0.25641950964927673,0.30880025029182434,-0.04135898873209953,0.4790363907814026,0.06117375195026398,-0.08514276891946793,0.6688817739486694,0.10136331617832184,-0.09378580003976822,0.7612590193748474,0.18795828521251678,-0.08885029703378677,0.32768452167510986,0.3540298342704773,-0.14311718940734863,0.5280858278274536,0.178579643368721,-0.15720723569393158,0.6777665615081787,0.17863643169403076,-0.14177320897579193,0.7627806067466736,0.2183457314968109,-0.1263565868139267,0
0.34685397148132324,0.8546594381332397,1.3612466318591032e-06,0.5767784118652344,0.6332513093948364,0.12908878922462463,0.6440728902816772,0.46034932136535645,0.1592513769865036,0.7333539724349976,0.3421567976474762,0.14061123132705688,0.744123101234436,0.24691598117351532,0.12341868877410889,0.27242061495780945,0.27756163477897644,0.1904531866312027,0.4638955593109131,0.08829890191555023,0.1449000984430313,0.6283532977104187,0.10122060775756836,0.09259206801652908,0.7341206073760986,0.15887358784675598,0.06308791041374207,0.2397950291633606,0.28059902787208557,0.08158575743436813,0.48482605814933777,0.04312337934970856,0.018436146900057793,0.6651902198791504,0.093081995844841,-0.034981273114681244,0.7587059140205383,0.19025170803070068,-0.05640360340476036,0.26050230860710144,0.30366528034210205,-0.030200377106666565,0.4932044446468353,0.06708694994449615,-0.07214100658893585,0.6792753338813782,0.11947380006313324,-0.08242452889680862,0.7730108499526978,0.2104751020669937,-0.07802559435367584,0.33010396361351013,0.3526751697063446,-0.13702444732189178,0.5313594341278076,0.18806958198547363,-0.15114139020442963,0.6778920888900757,0.1978011280298233,-0.140091672539711,0.7666600346565247,0.24103975296020508,-0.12795445322990417,0
0.34549808502197266,0.8127617835998535,7.171327069954714e-07,0.5406428575515747,0.6688663363456726,0.16893316805362701,0.6183984279632568,0.5150152444839478,0.21630609035491943,0.7160529494285583,0.4267044961452484,0.21003663539886475,0.7572241425514221,0.3503178656101227,0.2073550671339035,0.30644237995147705,0.3065393567085266,0.18913985788822174,0.47936034202575684,0.10459212958812714,0.1586698442697525,0.6272202134132385,0.12254806607961655,0.14222368597984314,0.701758623123169,0.2150629460811615,0.14588478207588196,0.2750183045864105,0.31192684173583984,0.06460248678922653,0.49768930673599243,0.057938411831855774,0.01587069407105446,0.6751498579978943,0.12806206941604614,0.011330550536513329,0.7418778538703918,0.249885693192482,0.03227467089891434,0.294206440448761,0.34101182222366333,-0.05912502482533455,0.5216495394706726,0.09422466158866882,-0.09646119177341461,0.6944764256477356,0.16658049821853638,-0.05680021643638611,0.748998761177063,0.27530863881111145,-0.00994044914841652,0.36641615629196167,0.39716434478759766,-0.17364710569381714,0.5629907846450806,0.21147730946540833,-0.18457916378974915,0.6930872201919556,0.24275819957256317,-0.1433556228876114,0.7435621023178101,0.31356561183929443,-0.10193496197462082,0
0.3426246643066406,0.8239223957061768,7.279487022060493e-07,0.5470417737960815,0.6673049926757812,0.17432108521461487,0.618884265422821,0.5108485817909241,0.22649379074573517,0.7149392366409302,0.4223480820655823,0.22398173809051514,0.7553349733352661,0.3510631024837494,0.22591853141784668,0.3048073351383209,0.303377628326416,0.19959120452404022,0.4829295575618744,0.10822522640228271,0.16398881375789642,0.6333647966384888,0.1293884515762329,0.14007970690727234,0.712346613407135,0.22164256870746613,0.13771724700927734,0.27451416850090027,0.30979716777801514,0.0709250420331955,0.5027264952659607,0.05886085331439972,0.016487788408994675,0.6821780204772949,0.1292596310377121,0.004249656572937965,0.7505478858947754,0.2487819641828537,0.019537555053830147,0.2935037314891815,0.337710976600647,-0.0574989952147007,0.5230073928833008,0.09016276895999908,-0.10063079744577408,0.6967988014221191,0.16509146988391876,-0.06577371805906296,0.7521306872367859,0.2729509770870209,-0.021555796265602112,0.36662817001342773,0.3935633599758148,-0.17663760483264923,0.5663343667984009,0.21349069476127625,-0.190993994474411,0.6951581835746765,0.24543020129203796,-0.15227672457695007,0.7440601587295532,0.3142315745353699,-0.1128198578953743,0
0.41460439562797546,0.71885085105896,9.377932883580797e-07,0.5704222917556763,0.6460525989532471,0.015590001828968525,0.662855863571167,0.5299394726753235,-0.03088012896478176,0.7718430161476135,0.43303489685058594,-0.09899501502513885,0.7849041819572449,0.3219754695892334,-0.15909528732299805,0.3077412247657776,0.2998432219028473,-0.04192656651139259,0.48326775431632996,0.08614084869623184,-0.14481985569000244,0.6587634682655334,0.15737245976924896,-0.20090815424919128,0.7315309047698975,0.2853947579860687,-0.2176344394683838,0.26020509004592896,0.3025338649749756,-0.10367702692747116,0.4725673496723175,0.04435904324054718,-0.20800070464611053,0.6779308319091797,0.12790916860103607,-0.23819850385189056,0.7577984929084778,0.25182053446769714,-0.23692873120307922,0.2616521120071411,0.3304632306098938,-0.16981995105743408,0.4711921513080597,0.0664362832903862,-0.2615123391151428,0.6677687764167786,0.14126622676849365,-0.2475898414850235,0.7430140972137451,0.25829988718032837,-0.21610388159751892,0.3128814101219177,0.39800509810447693,-0.23519325256347656,0.5027835369110107,0.2157554030418396,-0.3024011552333832,0.6593306660652161,0.2506777048110962,-0.29035261273384094,0.7355959415435791,0.3256741166114807,-0.26606497168540955,0
0.39348286390304565,0.7564154863357544,9.375671083944326e-07,0.5610760450363159,0.6589503884315491,0.08241744339466095,0.6347333788871765,0.5056556463241577,0.08408422023057938,0.72438645362854,0.4179334044456482,0.0520973801612854,0.7320281267166138,0.3467826247215271,0.025966497138142586,0.2998855710029602,0.3022491931915283,0.04892594739794731,0.4813138544559479,0.08937093615531921,-0.024059178307652473,0.6498286724090576,0.12413328886032104,-0.0617656409740448,0.7273383140563965,0.23526659607887268,-0.06614383310079575,0.2643711268901825,0.3123641610145569,-0.036775704473257065,0.4819348156452179,0.0565405935049057,-0.11040472984313965,0.6757524609565735,0.11719780415296555,-0.11720196902751923,0.7451801300048828,0.23233848810195923,-0.0982733741402626,0.28280699253082275,0.3455623984336853,-0.12476436793804169,0.5045504570007324,0.08991820365190506,-0.18291129171848297,0.6903039216995239,0.15198758244514465,-0.1462237536907196,0.7488603591918945,0.2557803988456726,-0.1005203053355217,0.35594627261161804,0.40773066878318787,-0.20909401774406433,0.5521251559257507,0.2155296504497528,-0.24225230515003204,0.6871455907821655,0.24367153644561768,-0.20764611661434174,0.7351139783859253,0.3175964057445526,-0.1687687188386917,0
0.4218519628047943,0.7158336639404297,8.705483196536079e-07,0.577447235584259,0.6225557327270508,0.04151533916592598,0.6534124612808228,0.501312792301178,0.010614443570375443,0.7468587160110474,0.4146234095096588,-0.046928588300943375,0.7579386234283447,0.32466304302215576,-0.09783890843391418,0.2928324341773987,0.29752570390701294,-0.0038969670422375202,0.4641263484954834,0.08035489916801453,-0.0965234786272049,0.6335844993591309,0.12289334833621979,-0.15023364126682281,0.7166534662246704,0.2344256490468979,-0.16601167619228363,0.24636054039001465,0.3044332265853882,-0.07389076054096222,0.4682709574699402,0.0528605580329895,-0.16020841896533966,0.6675907373428345,0.11700896918773651,-0.17925120890140533,0.7504967451095581,0.2303968071937561,-0.17053380608558655,0.25621479749679565,0.3337627351284027,-0.14731250703334808,0.49204617738723755,0.08043960481882095,-0.22352288663387299,0.6829824447631836,0.15093572437763214,-0.19463633000850677,0.7533844709396362,0.25651541352272034,-0.15294918417930603,0.31803327798843384,0.3948884606361389,-0.21868593990802765,0.5271944999694824,0.21764153242111206,-0.2697815001010895,0.6714832782745361,0.25281548500061035,-0.24139809608459473,0.7361937761306763,0.3230331540107727,-0.20448742806911469,0
0.2675141394138336,0.3186838924884796,9.44267640079488e-07,0.3065635859966278,0.22722631692886353,-0.002337095560505986,0.410961389541626,0.14263877272605896,-0.022418156266212463,0.520805299282074,0.11844928562641144,-0.04602033644914627,0.6098073720932007,0.11929210275411606,-0.0664348304271698,0.41987618803977966,0.03655146807432175,-0.03715461492538452,0.5954945087432861,0.06532572209835052,-0.0764784961938858,0.6864936351776123,0.12120161205530167,-0.10096242278814316,0.7474847435951233,0.1753443479537964,-0.1143530085682869,0.41770148277282715,0.05515975505113602,-0.05620335415005684,0.5992773771286011,0.08318457007408142,-0.08962085098028183,0.6973987817764282,0.13622857630252838,-0.10204711556434631,0.7675933241844177,0.19473746418952942,-0.11068971455097198,0.42528000473976135,0.10076554864645004,-0.0768870934844017,0.5986126661300659,0.10955298691987991,-0.10659024119377136,0.7031857371330261,0.15597598254680634,-0.11475812643766403,0.7774695754051208,0.21045802533626556,-0.11919475346803665,0.44396984577178955,0.16670721769332886,-0.09765827655792236,0.5826149582862854,0.16284233331680298,-0.11398537456989288,0.6725388169288635,0.1805437058210373,-0.1163567528128624,0.7442715764045715,0.20663045346736908,-0.11805450916290283,0
0.2868172526359558,0.3415790796279907,1.1870736216224032e-06,0.38547998666763306,0.2653801441192627,0.0010456187883391976,0.47838035225868225,0.1814691126346588,-0.023049291223287582,0.5722457766532898,0.15013514459133148,-0.05282383784651756,0.6551852822303772,0.15164241194725037,-0.07911890000104904,0.42068350315093994,0.014835990965366364,-0.041190169751644135,0.5899995565414429,0.05626578629016876,-0.09323737025260925,0.6779321432113647,0.11422926932573318,-0.12842488288879395,0.7402474880218506,0.1686931550502777,-0.14940039813518524,0.40521854162216187,0.03270273655653,-0.06970641016960144,0.5884948372840881,0.07373049855232239,-0.11605452746152878,0.6868773102760315,0.13365420699119568,-0.1333463042974472,0.7616428732872009,0.1919264942407608,-0.14334748685359955,0.39852213859558105,0.08308827877044678,-0.0997791513800621,0.571603536605835,0.10285940021276474,-0.14071516692638397,0.6709985733032227,0.15469446778297424,-0.14549028873443604,0.7456713914871216,0.2063567042350769,-0.14566035568714142,0.3997804522514343,0.15667758882045746,-0.13027404248714447,0.5268023014068604,0.15804412961006165,-0.15531662106513977,0.6055313944816589,0.17615026235580444,-0.1537431925535202,0.6676563620567322,0.19976690411567688,-0.15029488503932953,0
0.2820175886154175,0.37918853759765625,1.1779922033383627e-06,0.3972809910774231,0.29471737146377563,0.017195427790284157,0.48327577114105225,0.19150310754776,0.004312640987336636,0.5622357130050659,0.13451002538204193,-0.01846768707036972,0.6369472742080688,0.11196926236152649,-0.03954075276851654,0.4091092646121979,0.018813416361808777,-0.009488587267696857,0.5770156979560852,0.05345899611711502,-0.05999376252293587,0.6826813220977783,0.10590721666812897,-0.1006254330277443,0.7569260597229004,0.1593826711177826,-0.12634463608264923,0.39051660895347595,0.027426645159721375,-0.04460393637418747,0.5866245031356812,0.06308355927467346,-0.08840958029031754,0.6997134685516357,0.12157231569290161,-0.11033383011817932,0.782724916934967,0.17785564064979553,-0.12374063581228256,0.3805577754974365,0.07110141217708588,-0.08108357340097427,0.5703370571136475,0.08820496499538422,-0.12311412394046783,0.6845686435699463,0.14338497817516327,-0.13318690657615662,0.7673382759094238,0.19592690467834473,-0.13610009849071503,0.3793764114379883,0.1428394764661789,-0.11680309474468231,0.5222568511962891,0.15418241918087006,-0.1459241509437561,0.6051309704780579,0.18471339344978333,-0.14692680537700653,0.6665698885917664,0.21729710698127747,-0.14400698244571686,0
0.22059497237205505,0.3157747983932495,6.190946351125604e-07,0.30314597487449646,0.22822585701942444,-0.04512191191315651,0.45384496450424194,0.15924501419067383,-0.0744728073477745,0.6090575456619263,0.1653231382369995,-0.0942247062921524,0.7212517857551575,0.18816013634204865,-0.10480529069900513,0.44552841782569885,0.06948831677436829,-0.08181776851415634,0.6422591209411621,0.0923747569322586,-0.12066514790058136,0.7100781202316284,0.15423166751861572,-0.13367381691932678,0.7333436608314514,0.20744235813617706,-0.13669534027576447,0.4465738832950592,0.1517821103334427,-0.07053068280220032,0.642270565032959,0.1582118272781372,-0.09428851306438446,0.7006325721740723,0.20040857791900635,-0.09518550336360931,0.7219728231430054,0.23659929633140564,-0.09659852087497711,0.44815030694007874,0.2502622604370117,-0.06183954328298569,0.622155487537384,0.24919407069683075,-0.08201512694358826,0.6745983958244324,0.26998278498649597,-0.07269101589918137,0.6894523501396179,0.2806920111179352,-0.06637866050004959,0.45465463399887085,0.3538082242012024,-0.056415922939777374,0.5713086128234863,0.34627363085746765,-0.07337586581707001,0.6185442209243774,0.3378094434738159,-0.07128629088401794,0.6407224535942078,0.3233973979949951,-0.06702686846256256,0
